silo_ID;destination_cod;destination_mun;destination_state;destination_biome;destination_lat;destination_long;destination_cnpj;destination_company;destination_dt;company_group;asset_risk
1355;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.322;-55.898;10400000000000.0;BOM FUTURO AGRICOLA LTDA;b1.4, b1.5;other;At-risk
1356;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.564;-55.884;0.0;WALI ZMYSIONY  BECKER;b1.5;other;At-risk
1357;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.564;-55.884;0.0;VOLNEI COSTA BEBER;b1.5;other;At-risk
1358;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.564;-55.884;0.0;SINAR COSTA BEBER;b1.5;other;At-risk
1359;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.564;-55.884;0.0;MARCOS VINICIUS COSTA BEBER;b1.5;other;At-risk
1360;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.564;-55.884;0.0;ANGELO BRIZOT II;b1.5;other;At-risk
1361;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.564;-55.884;0.0;ALPHAGRAIN COMERCIO DE CEREAIS E ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1362;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.365;-55.865;1140000000000.0;ROLAND TRENTINI;b1.5;other;At-risk
1363;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.416;-55.854;36841293134.0;CESAR ANTONIO BRIZOT;b1.5;other;At-risk
1364;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.417;-55.853;0.0;WALI ZMYSIONY  BECKER;b1.5;other;At-risk
1365;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.417;-55.853;0.0;VOLNEI COSTA BEBER;b1.5;other;At-risk
1366;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.417;-55.853;0.0;SINAR COSTA BEBER;b1.5;other;At-risk
1367;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.417;-55.853;0.0;MARCOS VINICIUS COSTA BEBER;b1.5;other;At-risk
1368;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.417;-55.853;0.0;ANGELO BRIZOT II;b1.5;other;At-risk
1369;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.417;-55.853;0.0;ALPHAGRAIN COMERCIO DE CEREAIS E ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1370;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.536;-55.847;0.0;WALI ZMYSIONY  BECKER;b1.5;other;At-risk
1371;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.536;-55.847;0.0;VOLNEI COSTA BEBER;b1.5;other;At-risk
1372;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.536;-55.847;0.0;SINAR COSTA BEBER;b1.5;other;At-risk
1373;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.536;-55.847;0.0;MARCOS VINICIUS COSTA BEBER;b1.5;other;At-risk
1374;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.536;-55.847;0.0;ANGELO BRIZOT II;b1.5;other;At-risk
1375;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.536;-55.847;0.0;ALPHAGRAIN COMERCIO DE CEREAIS E ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1376;BR-5107925;SORRISO;MT;CERRADO;-13.193;-55.723;0.0;SANTA CRUZ ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1377;BR-5107925;SORRISO;MT;CERRADO;-13.193;-55.723;0.0;SABINO MAGGIONI;b1.5;other;At-risk
1378;BR-5107925;SORRISO;MT;CERRADO;-13.193;-55.723;0.0;OLIMPO RIGON;b1.5;other;At-risk
1379;BR-5107925;SORRISO;MT;CERRADO;-13.193;-55.723;0.0;NOSSO ARMAZEM GERAIS;b1.5;other;At-risk
1380;BR-5106224;NOVA MUTUM;MT;CERRADO;-13.567;-55.683;18829759953.0;JOSE CARLOS MENOLLI;b1.5;other;At-risk
1381;BR-5106224;NOVA MUTUM;MT;CERRADO;-14.029;-55.546;52910253953.0;DANIEL MENEGHEL JUNIOR;b1.5;other;At-risk
1382;BR-5107768;SANTA RITA DO TRIVELATO;MT;CERRADO;-13.848;-55.35;84000000000000.0;BUNGE ALIMENTOS SA;b1.1, b1.2, b2.1, b2.2;BUNGE;At-risk
1383;BR-5107768;SANTA RITA DO TRIVELATO;MT;CERRADO;-14.038;-55.338;26600000000000.0;AGROPECUARIA HOEPERS LTDA;b1.4;other;At-risk
1384;BR-5105259;LUCAS DO RIO VERDE;MT;CERRADO;-12.979;-56.315;41435834020.0;CLAUDIO ANTONIO SQUINZANI CARGNELUTTI;b1.5;other;At-risk
1385;BR-5105259;LUCAS DO RIO VERDE;MT;CERRADO;-12.792;-56.218;0.0;NELIO PIVA;b1.5;other;At-risk
1386;BR-5105259;LUCAS DO RIO VERDE;MT;CERRADO;-12.792;-56.218;0.0;AGROINDUSTRIAL PSF LTSA;b1.5;other;At-risk
1387;BR-5105259;LUCAS DO RIO VERDE;MT;CERRADO;-13.02;-56.179;19579829934.0;NELSON PELLE;b1.5;other;At-risk
1388;BR-5105259;LUCAS DO RIO VERDE;MT;CERRADO;-13.057;-56.178;28382552900.0;ARI WALDIR ZANCCHETIN;b1.5;other;At-risk
1389;BR-5105259;LUCAS DO RIO VERDE;MT;CERRADO;-13.03762485;-56.16529244;17044340172.0;ORCIVAL GOUVEIA GUIMARAES;b1.5;other;At-risk
1390;BR-5105259;LUCAS DO RIO VERDE;MT;CERRADO;-12.979;-56.029;0.0;NELIO PIVA;b1.5;other;At-risk
1391;BR-5105259;LUCAS DO RIO VERDE;MT;CERRADO;-12.979;-56.029;0.0;AGROINDUSTRIAL PSF LTSA;b1.5;other;At-risk
1392;BR-5107925;SORRISO;MT;CERRADO;-12.882;-55.956;9807551900.0;PERCI SMANIOTTO;b1.5;other;At-risk
1393;BR-5105259;LUCAS DO RIO VERDE;MT;CERRADO;-13.006;-55.946;20000000000000.0;FS AGRISOLUTIONS INDUSTRIA DE BIOCOMBUSTIVEIS LTDA;b1.5;other;At-risk
1394;BR-5105259;LUCAS DO RIO VERDE;MT;CERRADO;-13.005;-55.942;77300000000000.0;AMAGGI EXPORTACAO E IMPORTACAO LTDA;b1.1, b1.2, b1.4, b1.5, b2.1, b2.2, b2.4;AMAGGI;At-risk
1395;BR-5105259;LUCAS DO RIO VERDE;MT;CERRADO;-13.008;-55.939;0.0;NELIO PIVA;b1.5;other;At-risk
1396;BR-5105259;LUCAS DO RIO VERDE;MT;CERRADO;-13.008;-55.939;0.0;AGROINDUSTRIAL PSF LTSA;b1.5;other;At-risk
1397;BR-5105259;LUCAS DO RIO VERDE;MT;CERRADO;-13.034;-55.938;2000000000000.0;ADM DO BRASIL LTDA;b1.1, b1.2, b1.4, b1.5;ADM;At-risk
1398;BR-5105259;LUCAS DO RIO VERDE;MT;CERRADO;-13.076;-55.934;2730000000000.0;FIAGRIL LTDA;b1.2, b1.5;other;At-risk
1399;BR-5105259;LUCAS DO RIO VERDE;MT;CERRADO;-13.074;-55.932;60500000000000.0;CARGILL AGRICOLA S A;b1.1, b1.2, b1.5, b2.1, b2.2, b2.4;CARGIL;At-risk
1400;BR-5105259;LUCAS DO RIO VERDE;MT;CERRADO;-13.058;-55.923;84000000000000.0;BUNGE ALIMENTOS SA;b1.1, b1.2, b1.5, b2.1, b2.2, b2.4;BUNGE;At-risk
1401;BR-5105259;LUCAS DO RIO VERDE;MT;CERRADO;-13.056;-55.917;0.0;NELIO PIVA;b1.5;other;At-risk
1402;BR-5105259;LUCAS DO RIO VERDE;MT;CERRADO;-13.056;-55.917;0.0;AGROINDUSTRIAL PSF LTSA;b1.5;other;At-risk
1403;BR-5105259;LUCAS DO RIO VERDE;MT;CERRADO;-13.057;-55.915;10700000000000.0;MASSIGNANI  CIA LTDA  ME;b1.4, b1.5;other;At-risk
1404;BR-5105259;LUCAS DO RIO VERDE;MT;CERRADO;-13.054;-55.914;8060000000000.0;DASSOLER AGRONEGOCIOS LTDA;b1.5;other;At-risk
1405;BR-5107925;SORRISO;MT;CERRADO;-12.718;-55.903;0.0;SANTA CRUZ ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1406;BR-5107925;SORRISO;MT;CERRADO;-12.718;-55.903;0.0;SABINO MAGGIONI;b1.5;other;At-risk
1407;BR-5107925;SORRISO;MT;CERRADO;-12.718;-55.903;0.0;OLIMPO RIGON;b1.5;other;At-risk
1408;BR-5107925;SORRISO;MT;CERRADO;-12.718;-55.903;0.0;NOSSO ARMAZEM GERAIS;b1.5;other;At-risk
1409;BR-5107925;SORRISO;MT;CERRADO;-12.734;-55.832;38486954991.0;PEDRO VIGOLO;b1.5;other;At-risk
1410;BR-5107925;SORRISO;MT;CERRADO;-12.857;-55.83;0.0;SANTA CRUZ ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1411;BR-5107925;SORRISO;MT;CERRADO;-12.857;-55.83;0.0;SABINO MAGGIONI;b1.5;other;At-risk
1412;BR-5107925;SORRISO;MT;CERRADO;-12.857;-55.83;0.0;OLIMPO RIGON;b1.5;other;At-risk
1413;BR-5107925;SORRISO;MT;CERRADO;-12.857;-55.83;0.0;NOSSO ARMAZEM GERAIS;b1.5;other;At-risk
1414;BR-5107925;SORRISO;MT;CERRADO;-12.612;-55.771;62400000000000.0;EISA  EMPRESA INTERAGRICOLA SA;b1.5;other;At-risk
1415;BR-5107925;SORRISO;MT;CERRADO;-12.6;-55.746;13600000000000.0;SILO GRAOS ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1416;BR-5107925;SORRISO;MT;CERRADO;-12.594;-55.745;10700000000000.0;INDIANA AGRI COMERCIO E EXPORTACAO DE CEREAIS EIRELI;b1.2, b1.4, b1.5, b2.2;other;At-risk
1417;BR-5107925;SORRISO;MT;CERRADO;-12.596;-55.745;47100000000000.0;LOUIS DREYFUS COMPANY BRASIL SA;b1.1, b1.2, b1.4, b1.5;LOUIS DREYFUS;At-risk
1418;BR-5107925;SORRISO;MT;CERRADO;-12.59;-55.744;2730000000000.0;FIAGRIL LTDA;b1.1, b1.2, b1.5;other;At-risk
1419;BR-5107925;SORRISO;MT;CERRADO;-12.59;-55.741;10800000000000.0;BOCOLLI  BOCOLLI LTDA;b1.4, b1.5;other;At-risk
1420;BR-5107925;SORRISO;MT;CERRADO;-12.563;-55.72;0.0;SANTA CRUZ ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1421;BR-5107925;SORRISO;MT;CERRADO;-12.563;-55.72;0.0;SABINO MAGGIONI;b1.5;other;At-risk
1422;BR-5107925;SORRISO;MT;CERRADO;-12.563;-55.72;0.0;OLIMPO RIGON;b1.5;other;At-risk
1423;BR-5107925;SORRISO;MT;CERRADO;-12.563;-55.72;0.0;NOSSO ARMAZEM GERAIS;b1.5;other;At-risk
1424;BR-5107925;SORRISO;MT;CERRADO;-12.571;-55.714;3940000000000.0;BINOTTI ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1425;BR-5107925;SORRISO;MT;CERRADO;-12.575;-55.713;0.0;SANTA CRUZ ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1426;BR-5107925;SORRISO;MT;CERRADO;-12.575;-55.713;0.0;SABINO MAGGIONI;b1.5;other;At-risk
1427;BR-5107925;SORRISO;MT;CERRADO;-12.575;-55.713;0.0;OLIMPO RIGON;b1.5;other;At-risk
1428;BR-5107925;SORRISO;MT;CERRADO;-12.575;-55.713;0.0;NOSSO ARMAZEM GERAIS;b1.5;other;At-risk
1429;BR-5107925;SORRISO;MT;CERRADO;-12.548;-55.711;0.0;SANTA CRUZ ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1430;BR-5107925;SORRISO;MT;CERRADO;-12.548;-55.711;0.0;SABINO MAGGIONI;b1.5;other;At-risk
1431;BR-5107925;SORRISO;MT;CERRADO;-12.548;-55.711;0.0;OLIMPO RIGON;b1.5;other;At-risk
1432;BR-5107925;SORRISO;MT;CERRADO;-12.548;-55.711;0.0;NOSSO ARMAZEM GERAIS;b1.5;other;At-risk
1433;BR-5107925;SORRISO;MT;CERRADO;-12.574;-55.699;19602103949.0;JOSE VIGOLO;b1.5;other;At-risk
1434;BR-5107925;SORRISO;MT;CERRADO;-12.504;-55.691;0.0;SANTA CRUZ ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1435;BR-5107925;SORRISO;MT;CERRADO;-12.504;-55.691;0.0;SABINO MAGGIONI;b1.5;other;At-risk
1436;BR-5107925;SORRISO;MT;CERRADO;-12.504;-55.691;0.0;OLIMPO RIGON;b1.5;other;At-risk
1437;BR-5107925;SORRISO;MT;CERRADO;-12.504;-55.691;0.0;NOSSO ARMAZEM GERAIS;b1.5;other;At-risk
1438;BR-5107925;SORRISO;MT;CERRADO;-12.493;-55.685;6320000000000.0;COFCO INTERNATIONAL BRASIL SA;b1.5;COFCO;At-risk
1439;BR-5107925;SORRISO;MT;CERRADO;-12.395;-55.625;33080364015.0;JOSE ALTAIR LAZAROTTO;b1.5;other;At-risk
1440;BR-5107925;SORRISO;MT;CERRADO;-12.312;-55.577;0.0;SANTA CRUZ ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1441;BR-5107925;SORRISO;MT;CERRADO;-12.312;-55.577;0.0;SABINO MAGGIONI;b1.5;other;At-risk
1442;BR-5107925;SORRISO;MT;CERRADO;-12.312;-55.577;0.0;OLIMPO RIGON;b1.5;other;At-risk
1443;BR-5107925;SORRISO;MT;CERRADO;-12.312;-55.577;0.0;NOSSO ARMAZEM GERAIS;b1.5;other;At-risk
1444;BR-5107925;SORRISO;MT;CERRADO;-13.19;-55.337;11800000000000.0;AZUL CELESTE ARMAZENS GERAIS LTDAEPP;b1.4, b1.5;other;At-risk
1445;BR-5107925;SORRISO;MT;CERRADO;-13.243;-55.335;46873317187.0;DALVIR TADEU ROSSATO;b1.5;other;At-risk
1446;BR-5107925;SORRISO;MT;CERRADO;-13.157;-55.324;32042973149.0;DORILINO PREDIGER;b1.5;other;At-risk
1447;BR-5106240;NOVA UBIRATA;MT;AMAZON;-13.221;-55.279;37118617920.0;RICARDO SGUISSARDI TOLEDO;b1.5;other;At-risk
1448;BR-5107925;SORRISO;MT;CERRADO;-13.499;-55.151;2940000000000.0;SIPAL INDUSTRIA E COMERCIO LTDA;b1.2, b1.4, b1.5;other;At-risk
1449;BR-5107925;SORRISO;MT;CERRADO;-13.502;-55.151;0.0;SANTA CRUZ ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1450;BR-5107925;SORRISO;MT;CERRADO;-13.502;-55.151;0.0;SABINO MAGGIONI;b1.5;other;At-risk
1451;BR-5107925;SORRISO;MT;CERRADO;-13.502;-55.151;0.0;OLIMPO RIGON;b1.5;other;At-risk
1452;BR-5107925;SORRISO;MT;CERRADO;-13.502;-55.151;0.0;NOSSO ARMAZEM GERAIS;b1.5;other;At-risk
1453;BR-5107925;SORRISO;MT;CERRADO;-13.496;-55.149;0.0;SANTA CRUZ ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1454;BR-5107925;SORRISO;MT;CERRADO;-13.496;-55.149;0.0;SABINO MAGGIONI;b1.5;other;At-risk
1455;BR-5107925;SORRISO;MT;CERRADO;-13.496;-55.149;0.0;OLIMPO RIGON;b1.5;other;At-risk
1456;BR-5107925;SORRISO;MT;CERRADO;-13.496;-55.149;0.0;NOSSO ARMAZEM GERAIS;b1.5;other;At-risk
1457;BR-5107925;SORRISO;MT;CERRADO;-13.497;-55.148;2940000000000.0;SIPAL INDUSTRIA E COMERCIO LTDA;b1.2, b1.5;other;At-risk
1458;BR-5107925;SORRISO;MT;CERRADO;-13.502;-55.148;0.0;SANTA CRUZ ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1459;BR-5107925;SORRISO;MT;CERRADO;-13.502;-55.148;0.0;SABINO MAGGIONI;b1.5;other;At-risk
1460;BR-5107925;SORRISO;MT;CERRADO;-13.502;-55.148;0.0;OLIMPO RIGON;b1.5;other;At-risk
1461;BR-5107925;SORRISO;MT;CERRADO;-13.502;-55.148;0.0;NOSSO ARMAZEM GERAIS;b1.5;other;At-risk
1462;BR-5106240;NOVA UBIRATA;MT;AMAZON;-13.404;-54.757;86900000000000.0;CONACENTRO COOPERATIVA DOS PRODUTORES DO CENTRO OESTE;b1.4, b1.5;other;At-risk
1463;BR-5108006;TAPURAH;MT;AMAZON;-12.434;-56.314;2000000000000.0;ADM DO BRASIL LTDA;b1.1, b1.2, b1.5;ADM;At-risk
1464;BR-5104526;IPIRANGA DO NORTE;MT;AMAZON;-12.261;-56.195;39515460930.0;VALCIR BATISTA GHENO;b1.5;other;At-risk
1465;BR-5104526;IPIRANGA DO NORTE;MT;AMAZON;-12.227;-56.157;30300000000000.0;MANO  JULIO ARMAZENS GERAIS LTDA;b1.4, b1.5;other;At-risk
1466;BR-5104526;IPIRANGA DO NORTE;MT;AMAZON;-12.222;-56.156;47100000000000.0;LOUIS DREYFUS COMPANY BRASIL SA;b1.1, b1.2, b1.4, b1.5;LOUIS DREYFUS;At-risk
1467;BR-5104526;IPIRANGA DO NORTE;MT;AMAZON;-12.245;-56.15;15800000000000.0;UNIAO CEREALISTA LTDA EPP;b1.4, b1.5;other;At-risk
1468;BR-5104526;IPIRANGA DO NORTE;MT;AMAZON;-12.247;-56.149;0.0;FERNANDO LUNARDI;b1.5;other;At-risk
1469;BR-5108006;TAPURAH;MT;AMAZON;-12.516;-56.135;65029739068.0;ADRIANO MATTANA;b1.5;other;At-risk
1470;BR-5104526;IPIRANGA DO NORTE;MT;AMAZON;-12.201;-56.061;25608158857.0;GUILHERME DE MARCHI;b1.5;other;At-risk
1471;BR-5104526;IPIRANGA DO NORTE;MT;AMAZON;-12.01338371;-56.05597683;17691958900.0;DOMINGOS MUNARETTO;b1.5;other;At-risk
1472;BR-5104526;IPIRANGA DO NORTE;MT;AMAZON;-12.126;-56.027;36956996049.0;LOINIR GATTO;b1.5;other;At-risk
1473;BR-5107925;SORRISO;MT;CERRADO;-12.591;-55.949;0.0;SANTA CRUZ ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1474;BR-5107925;SORRISO;MT;CERRADO;-12.591;-55.949;0.0;SABINO MAGGIONI;b1.5;other;At-risk
1475;BR-5107925;SORRISO;MT;CERRADO;-12.591;-55.949;0.0;OLIMPO RIGON;b1.5;other;At-risk
1476;BR-5107925;SORRISO;MT;CERRADO;-12.591;-55.949;0.0;NOSSO ARMAZEM GERAIS;b1.5;other;At-risk
1477;BR-5107925;SORRISO;MT;CERRADO;-12.399;-55.921;993140025.0;GENTIL ANTONIO BAVARESCO;b1.5;other;At-risk
1478;BR-5107925;SORRISO;MT;CERRADO;-12.33;-55.89;19607024915.0;ORLANDO DAMO;b1.5;other;At-risk
1479;BR-5107925;SORRISO;MT;CERRADO;-12.22;-55.853;1720000000000.0;BOA ESPERANCA AGROPECUARIA LTDA;b1.4, b1.5;other;At-risk
1480;BR-5107925;SORRISO;MT;CERRADO;-11.905;-55.822;0.0;SANTA CRUZ ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1481;BR-5107925;SORRISO;MT;CERRADO;-11.905;-55.822;0.0;SABINO MAGGIONI;b1.5;other;At-risk
1482;BR-5107925;SORRISO;MT;CERRADO;-11.905;-55.822;0.0;OLIMPO RIGON;b1.5;other;At-risk
1483;BR-5107925;SORRISO;MT;CERRADO;-11.905;-55.822;0.0;NOSSO ARMAZEM GERAIS;b1.5;other;At-risk
1484;BR-5107925;SORRISO;MT;CERRADO;-12.129;-55.799;44626819915.0;SERGIO ADAO ESTEVES;b1.5;other;At-risk
1485;BR-5107925;SORRISO;MT;CERRADO;-12.36;-55.75;60500000000000.0;CARGILL AGRICOLA S A;b1.1, b1.2, b1.5, b2.1, b2.2, b2.4;CARGIL;At-risk
1486;BR-5107925;SORRISO;MT;CERRADO;-11.987;-55.742;62025120915.0;PAULO BEDIN;b1.5;other;At-risk
1487;BR-5107925;SORRISO;MT;CERRADO;-12.121;-55.741;26584794172.0;LOUVIR VALDAMERI;b1.5;other;At-risk
1488;BR-5107925;SORRISO;MT;CERRADO;-12.111;-55.726;2733993909.0;CARLA CELLA PRADO DA SILVA;b1.5;other;At-risk
1489;BR-5107925;SORRISO;MT;CERRADO;-11.939;-55.692;95647708153.0;ARLEI ANGELO LOCATELLI;b1.5;other;At-risk
1490;BR-5107925;SORRISO;MT;CERRADO;-12.74184316;-55.67734134;29300000000000.0;COFCO INTERNATIONAL GRAINS LTDA;b1.2, b1.5, b2.2;COFCO;At-risk
1491;BR-5107925;SORRISO;MT;CERRADO;-12.74184316;-55.67734134;2940000000000.0;SIPAL INDUSTRIA E COMERCIO LTDA;b1.2, b1.4, b1.5;other;At-risk
1492;BR-5107925;SORRISO;MT;CERRADO;-12.024;-55.664;10900000000000.0;BERRANTE DE OURO ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1493;BR-5107925;SORRISO;MT;CERRADO;-12.767;-55.662;0.0;SANTA CRUZ ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1494;BR-5107925;SORRISO;MT;CERRADO;-12.767;-55.662;0.0;SABINO MAGGIONI;b1.5;other;At-risk
1495;BR-5107925;SORRISO;MT;CERRADO;-12.767;-55.662;0.0;OLIMPO RIGON;b1.5;other;At-risk
1496;BR-5107925;SORRISO;MT;CERRADO;-12.767;-55.662;0.0;NOSSO ARMAZEM GERAIS;b1.5;other;At-risk
1497;BR-5107925;SORRISO;MT;CERRADO;-12.172;-55.638;0.0;SANTA CRUZ ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1498;BR-5107925;SORRISO;MT;CERRADO;-12.172;-55.638;0.0;SABINO MAGGIONI;b1.5;other;At-risk
1499;BR-5107925;SORRISO;MT;CERRADO;-12.172;-55.638;0.0;OLIMPO RIGON;b1.5;other;At-risk
1500;BR-5107925;SORRISO;MT;CERRADO;-12.172;-55.638;0.0;NOSSO ARMAZEM GERAIS;b1.5;other;At-risk
1501;BR-5107925;SORRISO;MT;CERRADO;-12.315;-55.586;77300000000000.0;AMAGGI EXPORTACAO E IMPORTACAO LTDA;b1.1, b1.2, b1.4, b1.5, b2.1, b2.2, b2.4;AMAGGI;At-risk
1502;BR-5107925;SORRISO;MT;CERRADO;-12.922;-55.531;5348013072.0;DARCI POTRICH;b1.5;other;At-risk
1503;BR-5107925;SORRISO;MT;CERRADO;-13.026;-55.525;12590193068.0;PEDRO RIVA;b1.5;other;At-risk
1504;BR-5107909;SINOP;MT;AMAZON;-11.969;-55.521;1770000000000.0;ARMAZENS GERAIS VALE DO VERDE LTDA;b1.4, b1.5;other;At-risk
1505;BR-5107925;SORRISO;MT;CERRADO;-12.963;-55.52;8075573072.0;CARLOS RIVA;b1.5;other;At-risk
1506;BR-5107909;SINOP;MT;AMAZON;-11.946;-55.519;2940000000000.0;SIPAL INDUSTRIA E COMERCIO LTDA;b1.5;other;At-risk
1507;BR-5107925;SORRISO;MT;CERRADO;-12.807;-55.515;14606917920.0;GIL BEDIN;b1.5;other;At-risk
1508;BR-5107909;SINOP;MT;AMAZON;-11.929;-55.512;60500000000000.0;CARGILL AGRICOLA S A;b1.1, b1.2, b1.4, b1.5, b2.1, b2.2, b2.4;CARGIL;At-risk
1509;BR-5107909;SINOP;MT;AMAZON;-12.056;-55.508;40738400963.0;NADIR RUDOLFO KLEIN;b1.5;other;At-risk
1510;BR-5107909;SINOP;MT;AMAZON;-11.916;-55.497;61472140982.0;AGENOR VICENTE PELISSA;b1.5;other;At-risk
1511;BR-5107925;SORRISO;MT;CERRADO;-13.118;-55.488;71271538920.0;CLAIR REOLON;b1.5;other;At-risk
1512;BR-5107925;SORRISO;MT;CERRADO;-13.128;-55.448;0.0;SANTA CRUZ ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1513;BR-5107925;SORRISO;MT;CERRADO;-13.128;-55.448;0.0;SABINO MAGGIONI;b1.5;other;At-risk
1514;BR-5107925;SORRISO;MT;CERRADO;-13.128;-55.448;0.0;OLIMPO RIGON;b1.5;other;At-risk
1515;BR-5107925;SORRISO;MT;CERRADO;-13.128;-55.448;0.0;NOSSO ARMAZEM GERAIS;b1.5;other;At-risk
1516;BR-5107925;SORRISO;MT;CERRADO;-12.97;-55.431;60500000000000.0;CARGILL AGRICOLA S A;b1.1, b1.2, b1.5, b2.1, b2.2, b2.4;CARGIL;At-risk
1517;BR-5107925;SORRISO;MT;CERRADO;-12.978;-55.431;22386807134.0;ADEMIR PIVATTO;b1.5;other;At-risk
1518;BR-5107925;SORRISO;MT;CERRADO;-13.018;-55.401;0.0;SANTA CRUZ ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1519;BR-5107925;SORRISO;MT;CERRADO;-13.018;-55.401;0.0;SABINO MAGGIONI;b1.5;other;At-risk
1520;BR-5107925;SORRISO;MT;CERRADO;-13.018;-55.401;0.0;OLIMPO RIGON;b1.5;other;At-risk
1521;BR-5107925;SORRISO;MT;CERRADO;-13.018;-55.401;0.0;NOSSO ARMAZEM GERAIS;b1.5;other;At-risk
1522;BR-5107909;SINOP;MT;AMAZON;-11.863;-55.38;1300000000000.0;ACRUBRAN  ASSOCIACAO COMUNITARIA RURAL B DE NEVE;b1.5;other;At-risk
1523;BR-5106240;NOVA UBIRATA;MT;AMAZON;-13.04;-55.299;84878983191.0;IRNEY MILANI;b1.5;other;At-risk
1524;BR-5106240;NOVA UBIRATA;MT;AMAZON;-13.038;-55.294;6320000000000.0;COFCO INTERNATIONAL BRASIL SA;b1.1, b1.2, b1.5;COFCO;At-risk
1525;BR-5106240;NOVA UBIRATA;MT;AMAZON;-13.036;-55.29;77900000000000.0;CVALE  COOPERATIVA AGROINDUSTRIAL;b1.1, b1.2, b1.5, b2.1, b2.2;other;At-risk
1526;BR-5107248;SANTA CARMEM;MT;AMAZON;-12.027;-55.277;2940000000000.0;SIPAL INDUSTRIA E COMERCIO LTDA;b1.5;other;At-risk
1527;BR-5107248;SANTA CARMEM;MT;AMAZON;-12.025;-55.269;77900000000000.0;CVALE  COOPERATIVA AGROINDUSTRIAL;b1.1, b1.2, b1.4, b1.5, b2.1, b2.2;other;At-risk
1528;BR-5107248;SANTA CARMEM;MT;AMAZON;-12.012;-55.246;6320000000000.0;COFCO INTERNATIONAL BRASIL SA;b1.1, b1.2, b1.5;COFCO;At-risk
1529;BR-5106240;NOVA UBIRATA;MT;AMAZON;-12.815;-55.174;1204261105.0;MARCO AURELIO PARZIANELLO II;b1.5;other;At-risk
1530;BR-5106240;NOVA UBIRATA;MT;AMAZON;-13.023;-55.151;1750000000000.0;ARMS GERAIS VEDANA LTDA;b1.5;other;At-risk
1531;BR-5103700;FELIZ NATAL;MT;AMAZON;-12.359;-54.969;77900000000000.0;CVALE  COOPERATIVA AGROINDUSTRIAL;b1.1, b1.2, b1.4, b2.1, b2.2;other;At-risk
1532;BR-5103700;FELIZ NATAL;MT;AMAZON;-12.365;-54.955;2940000000000.0;SIPAL INDUSTRIA E COMERCIO LTDA;b1.2, b1.4;other;At-risk
1533;BR-5107248;SANTA CARMEM;MT;AMAZON;-11.932;-54.951;8490000000000.0;NICOLI ARMAZENS GERAIS LTDA;b1.5;other;At-risk
1534;BR-5107248;SANTA CARMEM;MT;AMAZON;-12.035;-54.94;19766513953.0;AVELINO NERI BOCOLLI;b1.5;other;At-risk
1535;BR-5103700;FELIZ NATAL;MT;AMAZON;-12.397;-54.927;18200000000000.0;FELIZ NATAL ARMAZENS GERAIS LTDA EPP;b1.4;other;At-risk
1536;BR-5107248;SANTA CARMEM;MT;AMAZON;-11.914;-54.662;47043334934.0;ROSELI DE FATIMA TOMASONI;b1.5;other;At-risk
